brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
马自达,马自达CX-30,https://p9-dcd.byteimg.com/img/motor-mis-img/f52705ca1c53816aaa856c1a1ae056df~tplv-resize:640:0.png,46,11.99,18.99,长安马自达,522,小型SUV,汽油,2022.08,3.63,4.14,3.71,3.41,2.92,3.63,3.92,3.70,"['操控出色（56）', '动力十足（49）', '动力输出平顺（35）', '驾驶体验良好（28）', '内饰质感不错（26）', '动力响应灵敏（26）', '油耗低（23）', '外观耐看（22）', '静谧性强（19）', '底盘调校好（19）', '内饰好看（18）', '动力中规中矩（18）', '后排空间小（40）', '空间局促（21）', '悬挂表现不理想（10）', '乘坐感受比较差（9）', '动力不足（9）', '后排地台隆起（8）', '悬架跳动明显（5）', '油耗高（5）', '有异响（5）', '风噪大（4）', '胎噪大（4）', '新车异味较大（4）']"
比亚迪,宋MAX DM-i,https://p3-dcd.byteimg.com/img/motor-mis-img/7ec97e2a0cd2675c197335c8319f94b1~tplv-resize:640:0.png,41,13.78,16.48,比亚迪,523,紧凑型MPV,插电式混合动力,2022.03,3.73,3.75,3.74,3.73,3.80,3.75,3.60,3.73,"['整体空间出色（27）', '油耗低（24）', '动力十足（20）', '乘坐感受还可以（17）', '配置丰富（13）', '驾驶体验良好（13）', '动力输出平顺（8）', '内饰质感不错（7）', '续航表现优秀（7）', '静谧性强（6）', '内饰好看（6）', '动力响应灵敏（6）', '后备厢空间小（11）', '胎噪大（6）', '第三排狭小（5）', '新车异味较大（5）', '风噪大（4）', '配置低（4）', '空间局促（3）', '隔音差（3）', '内饰材质较差（2）', '悬挂表现不理想（2）', '配置鸡肋（2）', '发动机噪音明显（2）']"
丰田,RAV4荣放双擎E+,https://p9-dcd.byteimg.com/img/motor-mis-img/4fcf011be1ed190903989d9a4c87225d~tplv-resize:640:0.png,37,19.88,24.68,一汽丰田,525,紧凑型SUV,插电式混合动力,2023.04,3.87,4.10,3.49,3.85,4.07,3.95,3.69,3.91,"['动力十足（13）', '油耗低（9）', '整体空间出色（8）', '动力响应灵敏（6）', '动力输出平顺（4）', '驾驶体验良好（3）', '后备厢空间大（2）', '静谧性强（2）', '乘坐感受还可以（2）', '续航表现优秀（2）', '储物空间合理（1）', '后备厢实用（1）', '后排舒服（1）', '续航满足通勤（2）', '隔音差（3）', '配置低（3）', '内饰用料普通（1）', '内饰材质较差（1）', '充电时间较长（1）', '续航表现较差（1）', '车机功能简单（1）', '配置鸡肋（1）', '动力不足（1）', '刹车表现较差（1）']"
奔腾,奔腾T99,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c824422f6b304aa381f609de73f94fc3~tplv-resize:640:0.png,37,13.49,18.69,一汽奔腾,526,中大型SUV,汽油,2022.12,3.68,3.95,3.67,3.77,4.02,3.50,3.33,3.55,"['整体空间出色（25）', '动力十足（18）', '外观大气（10）', '动力输出平顺（10）', '乘坐感受还可以（8）', '配置丰富（8）', '内饰质感不错（6）', '车机科技感强（6）', '后备厢空间大（5）', '后排空间大（4）', '静谧性强（4）', '动力中规中矩（4）', '油耗高（7）', '有异响（7）', '悬挂表现不理想（3）', '乘坐感受比较差（3）', '后排地台隆起（2）', '胎噪大（2）', '操控感较差（2）', '内饰设计一般（1）', '内饰材质较差（1）', '空间局促（1）', '隔音差（1）', '发动机噪声偏大（1）']"
长安,长安CS95,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c8c2f3936912439c9a470b5aaa1ee7e1~tplv-resize:640:0.png,37,16.79,19.19,长安汽车,527,中大型SUV,汽油,2023.02,3.77,3.91,3.77,3.58,4.07,3.80,3.52,3.77,"['整体空间出色（26）', '动力十足（16）', '动力输出平顺（6）', '乘坐感受还可以（4）', '外观大气（4）', '操控出色（4）', '内饰豪华（3）', '内饰质感不错（3）', '悬架支撑性强（3）', '配置丰富（3）', '配置实用（3）', '动力中规中矩（4）', '油耗高（9）', '隔音差（3）', '风噪大（3）', '有异响（3）', '第三排狭小（2）', '胎噪大（2）', '配置鸡肋（2）', '内饰风格较差（1）', '后备厢空间小（1）', '后排空间小（1）', '悬架跳动明显（1）', '悬挂表现不理想（1）']"
大众,途安L,https://p3-dcd.byteimg.com/img/motor-mis-img/20f107b28a94a16705865e9b91e79819~tplv-resize:640:0.png,33,13.68,16.58,上汽大众,530,紧凑型MPV,汽油,2023.1,3.74,3.88,3.51,3.71,4.03,3.77,3.66,3.60,"['整体空间出色（23）', '动力十足（9）', '油耗低（4）', '后备厢空间大（3）', '后排空间大（3）', '乘坐感受还可以（3）', '变速箱换挡顺畅（3）', '动力输出平顺（3）', '内饰质感不错（2）', '前排乘坐舒适（2）', '动力中规中矩（6）', '空间中规中矩（3）', '动力响应不灵敏（4）', '动力不足（4）', '第三排狭小（3）', '内饰设计一般（2）', '乘坐感受比较差（2）', '变速箱换挡顿挫（2）', '有异响（2）', '整体配置一般（2）', '内饰材质较差（1）', '后排空间小（1）', '隔音差（1）', '新车异味较大（1）']"
高合,高合HiPhi X,https://p3-dcd.byteimg.com/img/motor-mis-img/ffeed63a3d77e832e4010a065fbf156c~tplv-resize:640:0.png,25,57.0,80.0,华人运通,532,中大型SUV,纯电动,2022.03,4.16,4.46,4.16,4.16,4.09,4.09,3.94,4.23,"['整体空间出色（42）', '动力十足（38）', '配置丰富（23）', '驾驶体验良好（23）', '操控出色（21）', '售后态度好（18）', '底盘调校好（17）', '乘坐感受还可以（15）', '内饰质感不错（11）', '内饰好看（11）', '后备厢空间大（10）', '静谧性强（10）', '续航表现较差（8）', '后备厢空间小（6）', '第三排狭小（6）', '配置鸡肋（6）', '储物空间较少（4）', '悬挂表现不理想（3）', '后排空间小（2）', '尾部难看（2）', '车机卡顿严重（2）', '人机工程较差（2）', '底盘表现不理想（2）', '内饰材质较差（1）']"
北京,北京BJ80,https://p9-dcd.byteimg.com/img/motor-mis-img/4f52b32a408cd7fd40a897d72970964f~tplv-resize:640:0.png,23,29.8,39.8,北京汽车,533,中大型SUV,汽油,2023.12,3.75,4.12,3.60,3.63,3.92,3.58,3.50,3.93,"['越野性能强悍（8）', '整体空间出色（5）', '动力十足（5）', '后排空间大（3）', '外观大气（3）', '乘坐感受还可以（2）', '动力输出平顺（2）', '内饰豪华（1）', '内饰质感不错（1）', '后备厢空间大（1）', '静谧性强（1）', '离地间隙表现好（1）', '油耗高（3）', '有异响（2）', '动力响应不灵敏（2）', '内饰材质较差（1）', '风噪大（1）', '乘坐感受比较差（1）', '新车异味较大（1）', '人机工程较差（1）', '整体配置一般（1）', '动力不足（1）', '刹车表现较差（1）', '操控感较差（1）']"
本田,享域,https://p3-dcd.byteimg.com/img/motor-mis-img/f2ed945c45d908125c08d0c9ae3c718c~tplv-resize:640:0.png,13,8.48,14.49,东风本田,541,紧凑型车,汽油,2022.03,3.58,3.92,3.33,3.22,4.15,3.48,3.48,3.48,"['整体空间出色（61）', '油耗低（29）', '动力十足（20）', '动力输出平顺（17）', '动力响应灵敏（16）', '后排空间大（12）', '后备厢空间大（10）', '乘坐感受还可以（9）', '转向手感出色（9）', '操控出色（8）', '储物空间合理（7）', '动力中规中矩（14）', '隔音差（17）', '动力不足（12）', '后备厢空间小（10）', '漆面薄（6）', '风噪大（5）', '悬挂表现不理想（5）', '整体配置一般（5）', '发动机噪音明显（5）', '动力响应不灵敏（4）', '内饰设计一般（3）', '发动机噪声偏大（3）', '悬架跳动明显（3）']"
荣威,荣威RX3,https://p3-dcd.byteimg.com/img/motor-mis-img/7a72b35f6c07573796372a87430d08fa~tplv-resize:640:0.png,12,6.78,8.88,上汽集团,542,小型SUV,汽油,2021.03,3.53,4.00,3.36,3.45,3.67,3.44,3.38,3.38,"['整体空间出色（13）', '动力十足（7）', '外观耐看（6）', '外观时尚（6）', '操控出色（5）', '油耗低（4）', '内饰质感不错（3）', '后排空间大（3）', '悬架舒适性强（3）', '灯组造型独特（3）', '动力中规中矩（6）', '空间中规中矩（3）', '动力不足（7）', '动力响应不灵敏（4）', '后排地台隆起（3）', '隔音差（3）', '胎噪大（3）', '风噪大（2）', '悬挂表现不理想（2）', '有异响（2）', '内饰用料普通（1）', '后排空间小（1）', '空间局促（1）', '城市油耗高（1）']"
DS,DS 7,https://p3-dcd.byteimg.com/img/motor-mis-img/ed26b29c1b4cc3f3c703070d4997ce5e~tplv-resize:640:0.png,12,24.99,32.99,DS汽车,543,紧凑型SUV,汽油,2022.11,3.87,4.33,3.89,3.91,3.79,3.86,3.63,3.70,"['内饰豪华（6）', '内饰质感不错（5）', '整体空间出色（5）', '外观耐看（5）', '动力响应灵敏（5）', '乘坐感受还可以（4）', '动力十足（4）', '动力输出平顺（4）', '悬架舒适性强（3）', '配置丰富（3）', '操控出色（3）', '空间中规中矩（3）', '新车异味较大（3）', '空间局促（2）', '车机卡顿严重（2）', '内饰设计一般（1）', '储物空间较少（1）', '后备厢空间小（1）', '隔音差（1）', '风噪大（1）', '悬挂表现不理想（1）', '乘坐感受比较差（1）', '城市油耗高（1）', '有异响（1）']"
丰田,一汽丰田bZ4X,https://p9-dcd.byteimg.com/img/motor-mis-img/189c3b232b99c56e0bfb8f4a5acc800b~tplv-resize:640:0.png,11,13.98,22.48,一汽丰田,545,中型SUV,纯电动,2022.1,3.88,4.14,3.62,3.72,4.00,3.98,3.89,3.84,"['整体空间出色（4）', '后排地台平整（2）', '续航表现优秀（2）', '配置丰富（2）', '底盘调校好（2）', '内饰质感不错（1）', '保养费用低（1）', '尾部好看（1）', '外观时尚（1）', '车机操作流畅（1）', '车机科技感强（1）', '操控出色（1）', '空间中规中矩（2）', '续航满足通勤（1）', '动力中规中矩（1）', '内饰材质较差（1）', '后备厢空间小（1）', '胎噪大（1）', '续航表现较差（1）', '配置鸡肋（1）']"
马自达,马自达CX-30 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/79d417ac74b4f57a2935af5f3cdf409e~tplv-resize:640:0.png,10,15.97,20.17,长安马自达,546,小型SUV,纯电动,2021.09,3.59,3.78,3.57,3.47,3.28,3.57,3.82,3.64,"['动力十足（2）', '底盘调校好（2）', '悬架舒适性强（1）', '乘坐感受还可以（1）', '灯组造型独特（1）', '外观耐看（1）', '动力输出平顺（1）', '动力响应灵敏（1）', '刹车表现好（1）', '驾驶体验良好（1）', '操控出色（1）', '底盘调校偏舒适（1）', '续航满足通勤（1）', '外观中规中矩（1）', '内饰设计一般（1）', '空间局促（1）', '新车异味较大（1）']"
