years,rank,logo,country,brand,sales
2018-07,2,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,115449
2018-07,3,https://i.img16888.com/carlogo75/57305.gif,日本,本田,108544
2018-07,4,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,106179
2018-07,5,https://i.img16888.com/carlogo75/57864.gif,日本,日产,72792
2018-07,6,https://i.img16888.com/carlogo75/57354.gif,美国,别克,71316
2018-07,7,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,57014
2018-07,8,https://i.img16888.com/carlogo75/57378.gif,中国,长安,50584
2018-07,9,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,49822
2018-07,10,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,42229
2018-07,11,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,41420
2018-07,12,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,39224
2018-07,13,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,38753
2018-07,14,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,36725
2018-07,15,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,36277
2018-07,16,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,34099
2018-07,17,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,33820
2018-07,18,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,32347
2018-07,19,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,26912
2018-07,20,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,25290
2018-07,21,https://i.img16888.com/carlogo75/57534.gif,美国,福特,24298
2018-07,22,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,19105
2018-07,23,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,18991
2018-07,24,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,16304
2018-07,25,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,15763
2018-07,26,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,15270
2018-07,27,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,14300
2018-07,28,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,13329
2018-07,29,https://i.img16888.com/carlogo75/127597.gif,中国,领克,12300
2018-07,30,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,10943
2018-07,31,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,10016
2018-07,32,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,8772
2018-07,33,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,8598
2018-07,34,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,7194
2018-07,35,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,7080
2018-07,36,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,6683
2018-07,37,https://i.img16888.com/carlogo75/57338.gif,法国,标致,6506
2018-07,38,https://i.img16888.com/carlogo75/126157.gif,中国,观致,6115
2018-07,39,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,6033
2018-07,40,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,6030
2018-07,41,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,5678
2018-07,42,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,5458
2018-07,43,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,5133
2018-07,44,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,4995
2018-07,45,https://i.img16888.com/carlogo75/58074.gif,中国,中华,4933
2018-07,46,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,4385
2018-07,47,https://i.img16888.com/carlogo75/57571.gif,中国,海马,4268
2018-07,48,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,4238
2018-07,49,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,3946
2018-07,50,https://i.img16888.com/carlogo75/57477.gif,中国,东南,3829
2018-07,51,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,3167
2018-07,52,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,3030
2018-07,53,https://i.img16888.com/carlogo75/57272.gif,中国,北京,2997
2018-07,54,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,2727
2018-07,55,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,2500
2018-07,56,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,2500
2018-07,57,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,2376
2018-07,58,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,2355
2018-07,59,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,2318
2018-07,60,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,2310
2018-07,61,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,2120
2018-07,62,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2071
2018-07,63,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,2038
2018-07,64,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,2038
2018-07,65,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,1721
2018-07,66,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,1645
2018-07,67,https://i.img16888.com/carlogo75/127800.gif,中国,君马汽车,1601
2018-07,68,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,1440
2018-07,69,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,1331
2018-07,70,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,1258
2018-07,71,https://i.img16888.com/carlogo75/57552.gif,中国,福田,1137
2018-07,72,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,983
2018-07,73,https://i.img16888.com/carlogo75/57384.gif,中国,长城,872
2018-07,74,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,847
2018-07,75,https://i.img16888.com/carlogo75/57464.gif,中国,东风,642
2018-07,76,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,482
2018-07,77,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,345
2018-07,78,https://i.img16888.com/carlogo75/127863.gif,中国,云度,322
2018-07,79,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,272
2018-07,80,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,245
2018-07,81,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,173
2018-07,82,https://i.img16888.com/carlogo75/126042.gif,法国,DS,151
2018-07,83,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,149
2018-07,84,https://i.img16888.com/carlogo75/126179.gif,中国,北汽威旺,136
2018-07,85,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,90
2018-07,86,https://i.img16888.com/carlogo75/126332.gif,中国,福迪,66
2018-07,87,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,65
2018-07,88,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,21
2018-08,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,251710
2018-08,2,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,111848
2018-08,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,111280
2018-08,4,https://i.img16888.com/carlogo75/57305.gif,日本,本田,108075
2018-08,5,https://i.img16888.com/carlogo75/57864.gif,日本,日产,97115
2018-08,6,https://i.img16888.com/carlogo75/57354.gif,美国,别克,93946
2018-08,7,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,71006
2018-08,8,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,61522
2018-08,9,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,55781
2018-08,10,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,52247
2018-08,11,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,45040
2018-08,12,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,42925
2018-08,13,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,40853
2018-08,14,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,40593
2018-08,15,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,40005
2018-08,16,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,39329
2018-08,17,https://i.img16888.com/carlogo75/57378.gif,中国,长安,38262
2018-08,18,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,36698
2018-08,19,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,33400
2018-08,20,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,28388
2018-08,21,https://i.img16888.com/carlogo75/57534.gif,美国,福特,25572
2018-08,22,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,21963
2018-08,23,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,20000
2018-08,24,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,16701
2018-08,25,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,16592
2018-08,26,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,16000
2018-08,27,https://i.img16888.com/carlogo75/127597.gif,中国,领克,13674
2018-08,28,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,12890
2018-08,29,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,12457
2018-08,30,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,11400
2018-08,31,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,10284
2018-08,32,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,9898
2018-08,33,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,9508
2018-08,34,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,9136
2018-08,35,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,8520
2018-08,36,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,8515
2018-08,37,https://i.img16888.com/carlogo75/57338.gif,法国,标致,8456
2018-08,38,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,7707
2018-08,39,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,7421
2018-08,40,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,6928
2018-08,41,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,6766
2018-08,42,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,6120
2018-08,43,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,6043
2018-08,44,https://i.img16888.com/carlogo75/57571.gif,中国,海马,5990
2018-08,45,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,5781
2018-08,46,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,5370
2018-08,47,https://i.img16888.com/carlogo75/126157.gif,中国,观致,5224
2018-08,48,https://i.img16888.com/carlogo75/57477.gif,中国,东南,5066
2018-08,49,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,5057
2018-08,50,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,4372
2018-08,51,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,4159
2018-08,52,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,3946
2018-08,53,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,3457
2018-08,54,https://i.img16888.com/carlogo75/57272.gif,中国,北京,3380
2018-08,55,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,3301
2018-08,56,https://i.img16888.com/carlogo75/57464.gif,中国,东风,3281
2018-08,57,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,2961
2018-08,58,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,2928
2018-08,59,https://i.img16888.com/carlogo75/57404.gif,中国,野马汽车,2889
2018-08,60,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,2814
2018-08,61,https://i.img16888.com/carlogo75/57631.gif,英国,捷豹,2395
2018-08,62,https://i.img16888.com/carlogo75/58074.gif,中国,中华,2144
2018-08,63,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2105
2018-08,64,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,2002
2018-08,65,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,2002
2018-08,66,https://i.img16888.com/carlogo75/127800.gif,中国,君马汽车,1990
2018-08,67,https://i.img16888.com/carlogo75/57710.gif,中国,力帆汽车,1781
2018-08,68,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,1711
2018-08,69,https://i.img16888.com/carlogo75/126778.gif,中国,凯翼,1550
2018-08,70,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,1296
2018-08,71,https://i.img16888.com/carlogo75/126518.gif,中国,中国重汽,1115
2018-08,72,https://i.img16888.com/carlogo75/57552.gif,中国,福田,1112
2018-08,73,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,859
2018-08,74,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,780
2018-08,75,https://i.img16888.com/carlogo75/127863.gif,中国,云度,777
2018-08,76,https://i.img16888.com/carlogo75/126042.gif,法国,DS,709
2018-08,77,https://i.img16888.com/carlogo75/57384.gif,中国,长城,632
2018-08,78,https://i.img16888.com/carlogo75/126162.gif,中国,上汽大通MAXUS,551
2018-08,79,https://i.img16888.com/carlogo75/57802.gif,日本,讴歌,446
2018-08,80,https://i.img16888.com/carlogo75/125802.gif,中国,纳智捷,394
2018-08,81,https://i.img16888.com/carlogo75/127041.gif,中国,知豆,374
2018-08,82,https://i.img16888.com/carlogo75/126283.gif,中国,北汽制造,259
2018-08,83,https://i.img16888.com/carlogo75/126663.gif,日本,五十铃,201
2018-08,84,https://i.img16888.com/carlogo75/126528.gif,中国,福汽启腾,127
2018-08,85,https://i.img16888.com/carlogo75/126332.gif,中国,福迪,105
2018-08,86,https://i.img16888.com/carlogo75/126500.gif,中国,东风风度,74
2018-08,87,https://i.img16888.com/carlogo75/126360.gif,中国,腾势,42
2018-09,1,https://i.img16888.com/carlogo75/57411.gif,德国,大众,280657
2018-09,2,https://i.img16888.com/carlogo75/57305.gif,日本,本田,141222
2018-09,3,https://i.img16888.com/carlogo75/57500.gif,日本,丰田,117510
2018-09,4,https://i.img16888.com/carlogo75/57864.gif,日本,日产,103124
2018-09,5,https://i.img16888.com/carlogo75/57354.gif,美国,别克,102331
2018-09,6,https://i.img16888.com/carlogo75/57604.gif,中国,吉利汽车,88286
2018-09,7,https://i.img16888.com/carlogo75/125808.gif,中国,宝骏,75377
2018-09,8,https://i.img16888.com/carlogo75/58001.gif,韩国,现代,72029
2018-09,9,https://i.img16888.com/carlogo75/57378.gif,中国,长安,65277
2018-09,10,https://i.img16888.com/carlogo75/126026.gif,中国,哈弗,61610
2018-09,11,https://i.img16888.com/carlogo75/125976.gif,中国,五菱汽车,61137
2018-09,12,https://i.img16888.com/carlogo75/57229.gif,德国,奥迪,61015
2018-09,13,https://i.img16888.com/carlogo75/58024.gif,美国,雪佛兰,60148
2018-09,14,https://i.img16888.com/carlogo75/57328.gif,中国,比亚迪,45029
2018-09,15,https://i.img16888.com/carlogo75/57279.gif,德国,奔驰,43970
2018-09,16,https://i.img16888.com/carlogo75/57563.gif,中国,广汽传祺,41420
2018-09,17,https://i.img16888.com/carlogo75/57823.gif,中国,奇瑞,41263
2018-09,18,https://i.img16888.com/carlogo75/57248.gif,德国,宝马,37638
2018-09,19,https://i.img16888.com/carlogo75/57534.gif,美国,福特,33478
2018-09,20,https://i.img16888.com/carlogo75/57954.gif,捷克,斯柯达,32650
2018-09,21,https://i.img16888.com/carlogo75/57891.gif,中国,荣威,32333
2018-09,22,https://i.img16888.com/carlogo75/57838.gif,韩国,起亚,31050
2018-09,23,https://i.img16888.com/carlogo75/57772.gif,日本,马自达,24554
2018-09,24,https://i.img16888.com/carlogo75/57651.gif,美国,凯迪拉克,20007
2018-09,25,https://i.img16888.com/carlogo75/57765.gif,中国,名爵,19673
2018-09,26,https://i.img16888.com/carlogo75/127364.gif,中国,东风风光,15290
2018-09,27,https://i.img16888.com/carlogo75/57594.gif,中国,华泰,15282
2018-09,28,https://i.img16888.com/carlogo75/127597.gif,中国,领克,14875
2018-09,29,https://i.img16888.com/carlogo75/126292.gif,中国,长安欧尚,12598
2018-09,30,https://i.img16888.com/carlogo75/58085.gif,中国,众泰,12458
2018-09,31,https://i.img16888.com/carlogo75/57620.gif,中国,江汽集团,12251
2018-09,32,https://i.img16888.com/carlogo75/57909.gif,日本,三菱,10818
2018-09,33,https://i.img16888.com/carlogo75/126810.gif,中国,北汽新能源,10751
2018-09,34,https://i.img16888.com/carlogo75/126388.gif,中国,东风风行,10018
2018-09,35,https://i.img16888.com/carlogo75/57612.gif,美国,Jeep,9796
2018-09,36,https://i.img16888.com/carlogo75/57338.gif,法国,标致,9527
2018-09,37,https://i.img16888.com/carlogo75/126169.gif,中国,北京汽车,9230
2018-09,38,https://i.img16888.com/carlogo75/57474.gif,中国,东风风神,8736
2018-09,39,https://i.img16888.com/carlogo75/126073.gif,中国,启辰,8670
2018-09,40,https://i.img16888.com/carlogo75/58074.gif,中国,中华,8587
2018-09,41,https://i.img16888.com/carlogo75/57979.gif,瑞典,沃尔沃,8470
2018-09,42,https://i.img16888.com/carlogo75/58044.gif,法国,雪铁龙,8001
2018-09,43,https://i.img16888.com/carlogo75/57636.gif,中国,金杯,7799
2018-09,44,https://i.img16888.com/carlogo75/127954.gif,中国,捷途,7777
2018-09,45,https://i.img16888.com/carlogo75/127628.gif,中国,魏牌,7594
2018-09,46,https://i.img16888.com/carlogo75/127717.gif,中国,SWM斯威汽车,6742
2018-09,47,https://i.img16888.com/carlogo75/57301.gif,中国,奔腾,6648
2018-09,48,https://i.img16888.com/carlogo75/57477.gif,中国,东南,6314
2018-09,49,https://i.img16888.com/carlogo75/126157.gif,中国,观致,6109
2018-09,50,https://i.img16888.com/carlogo75/127635.gif,中国,比速汽车,5977
2018-09,51,https://i.img16888.com/carlogo75/126546.gif,中国,北汽幻速,5018
2018-09,52,https://i.img16888.com/carlogo75/58064.gif,中国,一汽,4497
2018-09,53,https://i.img16888.com/carlogo75/57584.gif,中国,红旗,4014
2018-09,54,https://i.img16888.com/carlogo75/57571.gif,中国,海马,3984
2018-09,55,https://i.img16888.com/carlogo75/57464.gif,中国,东风,3625
2018-09,56,https://i.img16888.com/carlogo75/57272.gif,中国,北京,3576
2018-09,57,https://i.img16888.com/carlogo75/57396.gif,中国,猎豹汽车,3300
2018-09,58,https://i.img16888.com/carlogo75/126335.gif,中国,东风小康,3152
2018-09,59,https://i.img16888.com/carlogo75/57645.gif,中国,开瑞,3084
2018-09,60,https://i.img16888.com/carlogo75/124944.gif,中国,江铃,3050
2018-09,61,https://i.img16888.com/carlogo75/128342.gif,中国,江铃集团新能源,3050
2018-09,62,https://i.img16888.com/carlogo75/58067.gif,日本,英菲尼迪,2890
2018-09,63,https://i.img16888.com/carlogo75/127130.gif,德国,宝沃,2820
2018-09,64,https://i.img16888.com/carlogo75/57756.gif,英国,路虎,2813
2018-09,65,https://i.img16888.com/carlogo75/57733.gif,日本,铃木,2806
2018-09,66,https://i.img16888.com/carlogo75/127800.gif,中国,君马汽车,2714
2018-09,67,https://i.img16888.com/carlogo75/57699.gif,法国,雷诺,2532
2018-09,68,https://i.img16888.com/carlogo75/57375.gif,中国,北汽昌河,2087
2018-09,69,https://i.img16888.com/carlogo75/126372.gif,中国,蔚来,2079
