年月,排名,国别,品牌名称,销量,占品牌份额
2017-11,63,中国,观致,3460,0.14%
2017-11,64,中国,凯翼,3286,0.13%
2017-11,65,中国,野马汽车,3083,0.12%
2017-11,66,中国,纳智捷,2667,0.1%
2017-11,67,中国,中国重汽,2596,0.1%
2017-11,68,中国,全球鹰,2536,0.1%
2017-11,69,日本,英菲尼迪,2476,0.1%
2017-11,70,中国,福田,2246,0.09%
2017-11,71,中国,金杯,2114,0.08%
2017-11,72,英国,捷豹,2013,0.08%
2017-11,73,中国,上汽大通MAXUS,1703,0.07%
2017-11,74,中国,长城,1616,0.06%
2017-11,75,日本,讴歌,1562,0.06%
2017-11,76,中国,东风风度,1481,0.06%
2017-11,77,中国,福汽启腾,1229,0.05%
2017-11,78,中国,红旗,912,0.04%
2017-11,79,中国,腾势,894,0.04%
2017-11,80,法国,DS,414,0.02%
2017-11,81,中国,东风,406,0.02%
2017-11,82,中国,北汽制造,238,0.01%
2017-11,83,中国,福迪,203,0.01%
2017-11,84,日本,五十铃,59,-
2017-11,85,中国,北汽新能源,15,-
2017-11,86,意大利,菲亚特,5,-
2017-11,87,中国,华颂,2,-
2017-12,1,德国,大众,255651,9.8%
2017-12,2,中国,吉利汽车,153659,5.89%
2017-12,3,中国,宝骏,140268,5.38%
2017-12,4,日本,本田,131079,5.02%
2017-12,5,美国,别克,129827,4.98%
2017-12,6,日本,日产,121933,4.67%
2017-12,7,韩国,现代,120638,4.62%
2017-12,8,美国,福特,90188,3.46%
2017-12,9,中国,哈弗,88793,3.4%
2017-12,10,中国,五菱汽车,84373,3.23%
2017-12,11,中国,长安,80969,3.1%
2017-12,12,美国,雪佛兰,75952,2.91%
2017-12,13,日本,丰田,73192,2.8%
2017-12,14,中国,众泰,60684,2.33%
2017-12,15,韩国,起亚,54558,2.09%
2017-12,16,中国,比亚迪,51215,1.96%
2017-12,17,中国,奇瑞,46366,1.78%
2017-12,18,中国,广汽传祺,43052,1.65%
2017-12,19,德国,奔驰,41518,1.59%
2017-12,20,中国,荣威,39403,1.51%
2017-12,21,中国,北汽幻速,38336,1.47%
2017-12,22,德国,宝马,35548,1.36%
2017-12,23,捷克,斯柯达,33568,1.29%
2017-12,24,德国,奥迪,30889,1.18%
2017-12,25,法国,标致,29358,1.13%
2017-12,26,日本,马自达,28230,1.08%
2017-12,27,中国,东风风光,23637,0.91%
2017-12,28,中国,启辰,21350,0.82%
2017-12,29,中国,魏牌,21349,0.82%
2017-12,30,中国,东风风行,20700,0.79%
2017-12,31,美国,Jeep,20674,0.79%
2017-12,32,法国,雪铁龙,20177,0.77%
2017-12,33,中国,开瑞,19371,0.74%
2017-12,34,中国,北京汽车,19254,0.74%
2017-12,35,中国,江汽集团,18636,0.71%
2017-12,36,中国,长安欧尚,17768,0.68%
2017-12,37,中国,华泰,17553,0.67%
2017-12,38,中国,中华,17244,0.66%
2017-12,39,中国,力帆汽车,16794,0.64%
2017-12,40,中国,名爵,15520,0.59%
2017-12,41,中国,海马,15263,0.58%
2017-12,42,中国,猎豹汽车,15229,0.58%
2017-12,43,日本,铃木,14499,0.56%
2017-12,44,美国,凯迪拉克,13818,0.53%
2017-12,45,日本,三菱,12939,0.5%
2017-12,46,中国,北汽昌河,12854,0.49%
2017-12,47,中国,北汽新能源,12718,0.49%
2017-12,48,中国,东南,12128,0.46%
2017-12,49,中国,一汽,11910,0.46%
2017-12,50,中国,北汽威旺,11773,0.45%
2017-12,51,中国,奔腾,10689,0.41%
2017-12,52,中国,东风风神,10624,0.41%
2017-12,53,中国,比速汽车,9512,0.36%
2017-12,54,瑞典,沃尔沃,8981,0.34%
2017-12,55,中国,野马汽车,6762,0.26%
2017-12,56,中国,北京,6404,0.25%
2017-12,57,英国,路虎,6382,0.24%
2017-12,58,法国,雷诺,6122,0.23%
2017-12,59,中国,SWM斯威汽车,5473,0.21%
2017-12,60,德国,宝沃,4828,0.19%
2017-12,61,中国,江铃,4729,0.18%
2017-12,62,中国,江铃集团新能源,4729,0.18%
2017-12,63,中国,东风小康,4382,0.17%
2017-12,64,英国,捷豹,3887,0.15%
2017-12,65,日本,英菲尼迪,3381,0.13%
2017-12,66,中国,凯翼,2905,0.11%
2017-12,67,中国,中国重汽,2802,0.11%
2017-12,68,中国,福田,2484,0.1%
2017-12,69,中国,福汽启腾,2312,0.09%
2017-12,70,中国,纳智捷,2188,0.08%
2017-12,71,中国,全球鹰,1963,0.08%
2017-12,72,日本,讴歌,1961,0.08%
2017-12,73,中国,上汽大通MAXUS,1727,0.07%
2017-12,74,中国,观致,1645,0.06%
2017-12,75,中国,金杯,1638,0.06%
2017-12,76,中国,长城,1603,0.06%
2017-12,77,中国,东风风度,1328,0.05%
2017-12,78,中国,知豆,1271,0.05%
2017-12,79,中国,腾势,1179,0.05%
2017-12,80,日本,五十铃,791,0.03%
2017-12,81,中国,东风,697,0.03%
2017-12,82,中国,红旗,661,0.03%
2017-12,83,中国,华颂,351,0.01%
2017-12,84,法国,DS,306,0.01%
2017-12,85,中国,福迪,223,0.01%
2017-12,86,中国,北汽制造,153,0.01%
2017-12,87,意大利,菲亚特,8,-
2018-01,1,德国,大众,348824,14.38%
2018-01,2,中国,吉利汽车,148916,6.14%
2018-01,3,日本,本田,140609,5.8%
2018-01,4,日本,丰田,129366,5.33%
2018-01,5,美国,别克,112345,4.63%
2018-01,6,中国,宝骏,94996,3.92%
2018-01,7,日本,日产,94595,3.9%
2018-01,8,中国,长安,93381,3.85%
2018-01,9,中国,五菱汽车,79773,3.29%
2018-01,10,中国,哈弗,78459,3.24%
2018-01,11,美国,雪佛兰,64323,2.65%
2018-01,12,德国,奥迪,62741,2.59%
2018-01,13,中国,广汽传祺,60661,2.5%
2018-01,14,韩国,现代,56843,2.34%
2018-01,15,德国,奔驰,56306,2.32%
2018-01,16,中国,荣威,49038,2.02%
2018-01,17,美国,福特,48635,2.01%
2018-01,18,德国,宝马,43524,1.79%
2018-01,19,中国,比亚迪,42159,1.74%
2018-01,20,日本,马自达,39264,1.62%
2018-01,21,捷克,斯柯达,34088,1.41%
2018-01,22,中国,奇瑞,33528,1.38%
2018-01,23,中国,东风风光,30653,1.26%
2018-01,24,韩国,起亚,30148,1.24%
2018-01,25,美国,凯迪拉克,26019,1.07%
2018-01,26,中国,众泰,24990,1.03%
2018-01,27,中国,名爵,23987,0.99%
2018-01,28,中国,北汽幻速,22875,0.94%
2018-01,29,中国,魏牌,20289,0.84%
2018-01,30,中国,东风风行,20006,0.82%
2018-01,31,中国,启辰,19638,0.81%
2018-01,32,法国,标致,19366,0.8%
2018-01,33,中国,长安欧尚,18589,0.77%
2018-01,34,中国,东南,18034,0.74%
2018-01,35,中国,东风风神,16763,0.69%
2018-01,36,中国,江汽集团,16188,0.67%
2018-01,37,日本,三菱,15682,0.65%
2018-01,38,法国,雪铁龙,13850,0.57%
2018-01,39,中国,奔腾,12070,0.5%
2018-01,40,中国,海马,10471,0.43%
2018-01,41,中国,猎豹汽车,10380,0.43%
2018-01,42,瑞典,沃尔沃,10149,0.42%
2018-01,43,中国,北汽新能源,9411,0.39%
2018-01,44,法国,雷诺,9000,0.37%
2018-01,45,中国,比速汽车,7926,0.33%
2018-01,46,中国,一汽,6828,0.28%
2018-01,47,中国,北京汽车,6507,0.27%
2018-01,48,中国,领克,6173,0.25%
2018-01,49,中国,北汽威旺,6043,0.25%
2018-01,50,美国,Jeep,6017,0.25%
2018-01,51,中国,中华,5782,0.24%
2018-01,52,中国,开瑞,5739,0.24%
2018-01,53,日本,铃木,5573,0.23%
2018-01,54,英国,路虎,5222,0.22%
2018-01,55,中国,观致,4232,0.17%
2018-01,56,中国,SWM斯威汽车,4001,0.16%
2018-01,57,中国,北京,3969,0.16%
2018-01,58,中国,上汽大通MAXUS,3775,0.16%
2018-01,59,德国,宝沃,3217,0.13%
2018-01,60,英国,捷豹,2903,0.12%
2018-01,61,中国,东风小康,2810,0.12%
2018-01,62,中国,力帆汽车,2769,0.11%
2018-01,63,中国,金杯,2514,0.1%
2018-01,64,中国,福田,2510,0.1%
2018-01,65,中国,凯翼,2018,0.08%
2018-01,66,中国,中国重汽,1916,0.08%
2018-01,67,中国,江铃集团新能源,1897,0.08%
2018-01,68,中国,江铃,1897,0.08%
2018-01,69,中国,纳智捷,1871,0.08%
2018-01,70,中国,北汽昌河,1806,0.07%
2018-01,71,中国,君马汽车,1519,0.06%
2018-01,72,中国,野马汽车,1363,0.06%
2018-01,73,中国,华泰,1316,0.05%
2018-01,74,中国,福汽启腾,750,0.03%
2018-01,75,中国,东风风度,589,0.02%
2018-01,76,日本,讴歌,503,0.02%
2018-01,77,中国,红旗,469,0.02%
2018-01,78,中国,云度,356,0.01%
2018-01,79,中国,福迪,300,0.01%
2018-01,80,法国,DS,283,0.01%
2018-01,81,中国,长城,269,0.01%
2018-01,82,中国,知豆,259,0.01%
2018-01,83,日本,五十铃,163,0.01%
2018-01,84,中国,北汽制造,116,-
2018-01,85,意大利,菲亚特,20,-
2018-01,86,日本,英菲尼迪,8,-
2018-01,87,中国,华颂,6,-
2018-02,1,德国,大众,181052,12.37%
2018-02,2,中国,吉利汽车,106231,7.26%
2018-02,3,日本,本田,79463,5.43%
2018-02,4,中国,宝骏,76974,5.26%
2018-02,5,美国,别克,67033,4.58%
2018-02,6,日本,丰田,62570,4.27%
2018-02,7,中国,五菱汽车,59379,4.06%
2018-02,8,日本,日产,55252,3.77%
2018-02,9,中国,长安,52918,3.62%
2018-02,10,中国,哈弗,42169,2.88%
2018-02,11,美国,雪佛兰,37607,2.57%
2018-02,12,美国,福特,36627,2.5%
2018-02,13,韩国,现代,35595,2.43%
2018-02,14,中国,荣威,34398,2.35%
2018-02,15,德国,奔驰,33564,2.29%
2018-02,16,中国,广汽传祺,33458,2.29%
2018-02,17,德国,奥迪,32883,2.25%
2018-02,18,中国,比亚迪,26152,1.79%
2018-02,19,中国,奇瑞,25833,1.76%
2018-02,20,德国,宝马,24968,1.71%
2018-02,21,韩国,起亚,21506,1.47%
2018-02,22,中国,众泰,21061,1.44%
2018-02,23,中国,东风风光,20314,1.39%
2018-02,24,美国,凯迪拉克,18014,1.23%
2018-02,25,捷克,斯柯达,17528,1.2%
2018-02,26,中国,长安欧尚,17283,1.18%
2018-02,27,日本,马自达,17233,1.18%
2018-02,28,中国,北汽幻速,15750,1.08%
2018-02,29,中国,名爵,12568,0.86%
2018-02,30,中国,江汽集团,11278,0.77%
2018-02,31,中国,东风风行,11000,0.75%
2018-02,32,中国,启辰,10936,0.75%
2018-02,33,日本,三菱,10006,0.68%
2018-02,34,中国,魏牌,8529,0.58%
2018-02,35,中国,东南,8505,0.58%
2018-02,36,法国,标致,8066,0.55%
2018-02,37,中国,猎豹汽车,7994,0.55%
2018-02,38,美国,Jeep,7914,0.54%
2018-02,39,中国,东风风神,7438,0.51%
2018-02,40,中国,北汽新能源,6691,0.46%
2018-02,41,中国,中华,6263,0.43%
2018-02,42,法国,雷诺,5800,0.4%
2018-02,43,中国,一汽,5509,0.38%
2018-02,44,中国,比速汽车,5379,0.37%
2018-02,45,法国,雪铁龙,5332,0.36%
2018-02,46,瑞典,沃尔沃,5296,0.36%
2018-02,47,中国,奔腾,4709,0.32%
2018-02,48,中国,北京汽车,4457,0.3%
2018-02,49,中国,开瑞,4282,0.29%
2018-02,50,中国,海马,4147,0.28%
2018-02,51,中国,领克,4012,0.27%
2018-02,52,日本,铃木,3560,0.24%
2018-02,53,英国,路虎,3314,0.23%
2018-02,54,中国,SWM斯威汽车,3203,0.22%
2018-02,55,中国,观致,3023,0.21%
2018-02,56,中国,力帆汽车,2592,0.18%
2018-02,57,中国,上汽大通MAXUS,2366,0.16%
2018-02,58,中国,江铃集团新能源,2299,0.16%
2018-02,59,中国,江铃,2299,0.16%
2018-02,60,中国,北汽昌河,2113,0.14%
2018-02,61,英国,捷豹,1883,0.13%
2018-02,62,中国,北京,1838,0.13%
2018-02,63,中国,北汽威旺,1769,0.12%
2018-02,64,日本,英菲尼迪,1642,0.11%
2018-02,65,中国,君马汽车,1555,0.11%
2018-02,66,中国,东风小康,1530,0.1%
2018-02,67,中国,福田,1334,0.09%
2018-02,68,中国,华泰,1065,0.07%
2018-02,69,中国,中国重汽,1009,0.07%
2018-02,70,中国,知豆,930,0.06%
2018-02,71,中国,凯翼,876,0.06%
2018-02,72,中国,金杯,827,0.06%
2018-02,73,中国,野马汽车,759,0.05%
2018-02,74,德国,宝沃,707,0.05%
2018-02,75,中国,长城,354,0.02%
2018-02,76,中国,纳智捷,244,0.02%
2018-02,77,日本,讴歌,234,0.02%
2018-02,78,中国,红旗,214,0.01%
2018-02,79,中国,东风风度,201,0.01%
2018-02,80,中国,云度,201,0.01%
2018-02,81,法国,DS,197,0.01%
2018-02,82,日本,五十铃,165,0.01%
2018-02,83,中国,福迪,133,0.01%
2018-02,84,中国,福汽启腾,131,0.01%
2018-02,85,中国,东风,119,0.01%
2018-02,86,中国,北汽制造,106,0.01%
2018-02,87,中国,华颂,26,-
2018-02,88,意大利,菲亚特,1,-
2018-03,1,德国,大众,271265,12.52%
2018-03,2,中国,吉利汽车,120964,5.58%
2018-03,3,日本,丰田,105825,4.88%
2018-03,4,日本,本田,105737,4.88%
2018-03,5,日本,日产,101168,4.67%
2018-03,6,中国,宝骏,97669,4.51%
2018-03,7,美国,别克,90519,4.18%
2018-03,8,中国,五菱汽车,82165,3.79%
2018-03,9,中国,长安,82033,3.79%
2018-03,10,韩国,现代,67007,3.09%
2018-03,11,中国,哈弗,59895,2.76%
2018-03,12,美国,雪佛兰,56311,2.6%
2018-03,13,德国,奥迪,53557,2.47%
2018-03,14,中国,广汽传祺,53383,2.46%
2018-03,15,美国,福特,45189,2.09%
2018-03,16,德国,奔驰,43051,1.99%
2018-03,17,中国,比亚迪,42328,1.95%
2018-03,18,中国,荣威,41075,1.9%
2018-03,19,中国,奇瑞,38444,1.77%
2018-03,20,中国,东风风光,37280,1.72%
2018-03,21,中国,众泰,35990,1.66%
2018-03,22,德国,宝马,35569,1.64%
2018-03,23,中国,长安欧尚,30841,1.42%
2018-03,24,韩国,起亚,30541,1.41%
2018-03,25,日本,马自达,25982,1.2%
2018-03,26,捷克,斯柯达,23887,1.1%
2018-03,27,中国,江汽集团,21068,0.97%
2018-03,28,法国,标致,20526,0.95%
2018-03,29,中国,名爵,20126,0.93%
2018-03,30,中国,北汽幻速,19392,0.89%
2018-03,31,美国,凯迪拉克,19006,0.88%
2018-03,32,中国,东风风行,16760,0.77%
2018-03,33,美国,Jeep,15540,0.72%
2018-03,34,中国,中华,15301,0.71%
2018-03,35,法国,雪铁龙,14800,0.68%
2018-03,36,中国,启辰,14491,0.67%
2018-03,37,中国,魏牌,14130,0.65%
2018-03,38,日本,三菱,12700,0.59%
2018-03,39,中国,东风风神,11134,0.51%
2018-03,40,中国,东南,10678,0.49%
2018-03,41,中国,北汽新能源,10645,0.49%
2018-03,42,中国,奔腾,10362,0.48%
2018-03,43,中国,猎豹汽车,8732,0.4%
2018-03,44,中国,领克,8507,0.39%
2018-03,45,瑞典,沃尔沃,8132,0.38%
2018-03,46,中国,海马,7663,0.35%
2018-03,47,中国,北京汽车,7461,0.34%
2018-03,48,中国,开瑞,7384,0.34%
2018-03,49,中国,力帆汽车,6844,0.32%
2018-03,50,中国,比速汽车,6777,0.31%
2018-03,51,日本,铃木,6670,0.31%
2018-03,52,中国,华泰,6645,0.31%
2018-03,53,中国,一汽,6489,0.3%
2018-03,54,法国,雷诺,6105,0.28%
2018-03,55,英国,路虎,4708,0.22%
2018-03,56,中国,北汽昌河,4383,0.2%
2018-03,57,中国,观致,4116,0.19%
2018-03,58,中国,东风小康,3734,0.17%
2018-03,59,中国,SWM斯威汽车,3313,0.15%
2018-03,60,德国,宝沃,3020,0.14%
2018-03,61,中国,知豆,3006,0.14%
2018-03,62,中国,北京,2992,0.14%
2018-03,63,英国,捷豹,2418,0.11%
2018-03,64,日本,英菲尼迪,2391,0.11%
2018-03,65,中国,江铃集团新能源,2280,0.11%
2018-03,66,中国,金杯,2221,0.1%
2018-03,67,中国,福田,2158,0.1%
2018-03,68,中国,江铃,1727,0.08%
2018-03,69,中国,野马汽车,1630,0.08%
2018-03,70,中国,纳智捷,1375,0.06%
2018-03,71,中国,中国重汽,1373,0.06%
2018-03,72,中国,北汽威旺,1339,0.06%
2018-03,73,中国,君马汽车,1295,0.06%
2018-03,74,中国,凯翼,868,0.04%
2018-03,75,中国,长城,792,0.04%
2018-03,76,中国,上汽大通MAXUS,706,0.03%
2018-03,77,日本,讴歌,682,0.03%
2018-03,78,中国,红旗,641,0.03%
2018-03,79,中国,福汽启腾,433,0.02%
2018-03,80,日本,五十铃,350,0.02%
2018-03,81,中国,云度,276,0.01%
2018-03,82,中国,东风风度,272,0.01%
2018-03,83,中国,北汽制造,206,0.01%
2018-03,84,中国,福迪,179,0.01%
2018-03,85,中国,东风,161,0.01%
2018-03,86,法国,DS,137,0.01%
2018-03,87,中国,华颂,60,-
2018-04,1,德国,大众,232520,12.31%
2018-04,2,中国,吉利汽车,119738,6.34%
2018-04,3,日本,本田,107633,5.7%
2018-04,4,美国,别克,92698,4.91%
2018-04,5,日本,日产,92101,4.88%
2018-04,6,日本,丰田,91811,4.86%
2018-04,7,中国,宝骏,70685,3.74%
2018-04,8,韩国,现代,70007,3.71%
2018-04,9,美国,雪佛兰,60440,3.2%
2018-04,10,中国,五菱汽车,56450,2.99%
2018-04,11,中国,长安,55062,2.92%
2018-04,12,中国,哈弗,55055,2.92%
2018-04,13,德国,奥迪,46422,2.46%
2018-04,14,德国,奔驰,44006,2.33%
2018-04,15,中国,广汽传祺,42471,2.25%
2018-04,16,中国,荣威,39396,2.09%
2018-04,17,美国,福特,37792,2%
2018-04,18,中国,比亚迪,36550,1.94%
2018-04,19,德国,宝马,36233,1.92%
2018-04,20,韩国,起亚,33098,1.75%
2018-04,21,中国,奇瑞,31403,1.66%
2018-04,22,捷克,斯柯达,28355,1.5%
2018-04,23,日本,马自达,25529,1.35%
2018-04,24,中国,名爵,22889,1.21%
2018-04,25,中国,众泰,22887,1.21%
2018-04,26,美国,凯迪拉克,18024,0.95%
2018-04,27,中国,北汽幻速,16117,0.85%
2018-04,28,中国,长安欧尚,15973,0.85%
2018-04,29,中国,江汽集团,15607,0.83%
2018-04,30,法国,标致,14967,0.79%
2018-04,31,中国,东风风光,13860,0.73%
2018-04,32,中国,魏牌,13139,0.7%
2018-04,33,法国,雪铁龙,12515,0.66%
2018-04,34,日本,三菱,11967,0.63%
2018-04,35,美国,Jeep,11461,0.61%
2018-04,36,中国,启辰,11302,0.6%
2018-04,37,中国,东风风行,10003,0.53%
2018-04,38,中国,猎豹汽车,9652,0.51%
2018-04,39,中国,北汽新能源,9415,0.5%
2018-04,40,中国,领克,9079,0.48%
2018-04,41,瑞典,沃尔沃,7327,0.39%
2018-04,42,中国,东风风神,7030,0.37%
2018-04,43,日本,铃木,6944,0.37%
2018-04,44,法国,雷诺,6482,0.34%
2018-04,45,中国,奔腾,6437,0.34%
2018-04,46,中国,中华,6257,0.33%
2018-04,47,中国,东南,6253,0.33%
2018-04,48,中国,金杯,6050,0.32%
2018-04,49,中国,北京汽车,5671,0.3%
2018-04,50,中国,比速汽车,5496,0.29%
2018-04,51,中国,观致,5355,0.28%
2018-04,52,中国,华泰,5161,0.27%
2018-04,53,中国,东风小康,4958,0.26%
2018-04,54,中国,北汽昌河,4881,0.26%
2018-04,55,英国,路虎,4874,0.26%
2018-04,56,中国,开瑞,4768,0.25%
2018-04,57,中国,知豆,4188,0.22%
2018-04,58,中国,北汽威旺,3790,0.2%
2018-04,59,英国,捷豹,3221,0.17%
2018-04,60,中国,SWM斯威汽车,3098,0.16%
2018-04,61,中国,上汽大通MAXUS,3048,0.16%
2018-04,62,中国,力帆汽车,3043,0.16%
2018-04,63,中国,一汽,3015,0.16%
2018-04,64,中国,江铃集团新能源,3000,0.16%
2018-04,65,中国,江铃,3000,0.16%
2018-04,66,中国,海马,2719,0.14%
2018-04,67,中国,福田,2238,0.12%
2018-04,68,日本,英菲尼迪,2194,0.12%
2018-04,69,中国,北京,2040,0.11%
2018-04,70,德国,宝沃,1905,0.1%
2018-04,71,中国,野马汽车,1418,0.08%
2018-04,72,中国,君马汽车,1281,0.07%
2018-04,73,中国,中国重汽,1008,0.05%
2018-04,74,中国,纳智捷,968,0.05%
2018-04,75,中国,凯翼,782,0.04%
2018-04,76,中国,长城,641,0.03%
2018-04,77,中国,红旗,548,0.03%
2018-04,78,日本,讴歌,489,0.03%
2018-04,79,中国,北汽制造,440,0.02%
2018-04,80,中国,腾势,287,0.02%
2018-04,81,日本,五十铃,261,0.01%
2018-04,82,中国,云度,217,0.01%
2018-04,83,中国,福汽启腾,182,0.01%
2018-04,84,中国,东风,177,0.01%
2018-04,85,中国,全球鹰,151,0.01%
2018-04,86,中国,东风风度,140,0.01%
2018-04,87,中国,福迪,127,0.01%
2018-04,88,中国,华颂,113,0.01%
2018-04,89,意大利,菲亚特,69,-
2018-04,90,法国,DS,52,-
2018-05,1,德国,大众,243760,13.07%
2018-05,2,日本,丰田,114293,6.13%
2018-05,3,中国,吉利汽车,113834,6.1%
2018-05,4,日本,本田,108398,5.81%
2018-05,5,日本,日产,95944,5.14%
2018-05,6,美国,别克,80619,4.32%
2018-05,7,中国,五菱汽车,65140,3.49%
2018-05,8,中国,宝骏,60560,3.25%
2018-05,9,韩国,现代,60427,3.24%
2018-05,10,中国,哈弗,47610,2.55%
2018-05,11,美国,雪佛兰,47217,2.53%
2018-05,12,中国,长安,46261,2.48%
2018-05,13,德国,奥迪,45402,2.43%
2018-05,14,德国,奔驰,44589,2.39%
2018-05,15,中国,荣威,39225,2.1%
2018-05,16,中国,奇瑞,38758,2.08%
2018-05,17,中国,广汽传祺,38656,2.07%
2018-05,18,中国,比亚迪,36927,1.98%
2018-05,19,德国,宝马,35516,1.9%
2018-05,20,韩国,起亚,32736,1.76%
2018-05,21,美国,福特,30366,1.63%
2018-05,22,捷克,斯柯达,29418,1.58%
2018-05,23,日本,马自达,25421,1.36%
2018-05,24,中国,众泰,23094,1.24%
2018-05,25,中国,名爵,19382,1.04%
2018-05,26,美国,凯迪拉克,17308,0.93%
2018-05,27,中国,北汽幻速,15400,0.83%
2018-05,28,中国,江汽集团,14253,0.76%
2018-05,29,中国,长安欧尚,13778,0.74%
2018-05,30,中国,猎豹汽车,13262,0.71%
2018-05,31,日本,三菱,12706,0.68%
2018-05,32,法国,雪铁龙,12600,0.68%
2018-05,33,法国,标致,11786,0.63%
2018-05,34,中国,东风风光,11743,0.63%
2018-05,35,中国,魏牌,11079,0.59%
2018-05,36,美国,Jeep,10373,0.56%
2018-05,37,中国,东风风行,10008,0.54%
2018-05,38,中国,启辰,9911,0.53%
2018-05,39,中国,领克,9234,0.5%
2018-05,40,瑞典,沃尔沃,8939,0.48%
2018-05,41,中国,北京汽车,8559,0.46%
2018-05,42,中国,开瑞,8277,0.44%
2018-05,43,中国,海马,7854,0.42%
2018-05,44,中国,金杯,7561,0.41%
2018-05,45,中国,华泰,7406,0.4%
2018-05,46,中国,北汽昌河,7396,0.4%
2018-05,47,中国,奔腾,7332,0.39%
2018-05,48,中国,观致,7028,0.38%
2018-05,49,中国,比速汽车,5778,0.31%
2018-05,50,中国,东南,5755,0.31%
2018-05,51,日本,铃木,5271,0.28%
2018-05,52,中国,中华,5195,0.28%
2018-05,53,法国,雷诺,5065,0.27%
2018-05,54,中国,北汽新能源,4973,0.27%
2018-05,55,中国,东风风神,4792,0.26%
2018-05,56,中国,江铃,4534,0.24%
2018-05,57,中国,江铃集团新能源,4534,0.24%
2018-05,58,英国,路虎,4451,0.24%
2018-05,59,中国,知豆,4368,0.23%
2018-05,60,中国,力帆汽车,3776,0.2%
2018-05,61,德国,宝沃,3554,0.19%
2018-05,62,中国,东风小康,3481,0.19%
2018-05,63,中国,北京,3480,0.19%
2018-05,64,中国,SWM斯威汽车,3295,0.18%
2018-05,65,中国,红旗,2906,0.16%
2018-05,66,中国,上汽大通MAXUS,2673,0.14%
2018-05,67,英国,捷豹,2586,0.14%
2018-05,68,中国,一汽,2321,0.12%
2018-05,69,中国,福田,1859,0.1%
2018-05,70,日本,英菲尼迪,1820,0.1%
2018-05,71,中国,全球鹰,1651,0.09%
2018-05,72,中国,君马汽车,1223,0.07%
2018-05,73,中国,北汽威旺,1208,0.06%
2018-05,74,中国,中国重汽,942,0.05%
2018-05,75,中国,长城,759,0.04%
2018-05,76,中国,野马汽车,757,0.04%
2018-05,77,中国,纳智捷,736,0.04%
2018-05,78,中国,福汽启腾,600,0.03%
2018-05,79,法国,DS,538,0.03%
2018-05,80,中国,凯翼,526,0.03%
2018-05,81,日本,五十铃,519,0.03%
2018-05,82,中国,东风,444,0.02%
2018-05,83,日本,讴歌,414,0.02%
2018-05,84,中国,北汽制造,304,0.02%
2018-05,85,中国,东风风度,239,0.01%
2018-05,86,中国,腾势,155,0.01%
2018-05,87,中国,福迪,84,-
2018-05,88,中国,云度,60,-
2018-05,89,意大利,菲亚特,12,-
2018-05,90,中国,华颂,10,-
2018-06,1,德国,大众,217759,12.03%
2018-06,2,日本,本田,121259,6.7%
2018-06,3,中国,吉利汽车,119202,6.59%
2018-06,4,日本,丰田,110178,6.09%
2018-06,5,日本,日产,102740,5.68%
2018-06,6,韩国,现代,87052,4.81%
2018-06,7,美国,别克,73741,4.07%
2018-06,8,中国,宝骏,62323,3.44%
2018-06,9,中国,五菱汽车,57722,3.19%
