brand,carName,carImg,saleVolume,min_price,max_price,manufacturer,rank,carModel,energyType,marketTime,over_score,appearance_score,interior_score,configure_score,spatial_score,comfort_score,manipulating_score,motivation_score,comprehensive_evaluation
哪吒汽车,哪吒S,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f5b33847b129473f8fd1ea7239dc73f5~tplv-resize:640:0.png,1090,15.48,22.48,合众汽车,220,中大型车,增程式,2023.07,4.04,4.51,4.03,3.94,3.88,3.92,3.98,4.05,"['动力十足（53）', '驾驶体验良好（39）', '整体空间出色（34）', '配置丰富（32）', '外观时尚（29）', '底盘调校好（29）', '操控出色（26）', '续航表现优秀（21）', '售后态度好（19）', '静谧性强（18）', '外观大气（18）', '内饰好看（17）', '后备厢空间小（32）', '有异响（14）', '续航表现较差（12）', '配置鸡肋（12）', '离地间隙较差（9）', '胎噪大（6）', '人机工程较差（4）', '底盘表现不理想（4）', '油耗高（3）', '空间局促（2）', '悬挂表现不理想（2）', '乘坐感受比较差（2）']"
起亚,起亚K3,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/472cba0cc0a54bd6aca66872589b2e1d~tplv-resize:640:0.png,1089,8.29,11.39,起亚,221,紧凑型车,汽油,2024.02,3.57,4.08,3.92,3.45,3.50,3.31,3.31,3.44,"['配置丰富（44）', '油耗低（40）', '动力十足（34）', '整体空间出色（33）', '动力输出平顺（25）', '外观耐看（20）', '动力响应灵敏（17）', '内饰质感不错（16）', '外观时尚（16）', '操控出色（14）', '动力中规中矩（24）', '空间中规中矩（16）', '隔音差（21）', '动力不足（20）', '胎噪大（18）', '有异响（14）', '漆面薄（12）', '悬挂表现不理想（11）', '动力响应不灵敏（10）', '变速箱换挡顿挫（8）', '油耗高（8）', '内饰材质较差（7）', '空间局促（7）', '操控感较差（7）']"
比亚迪,元Pro,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/75aceda12312482a844f17861bbac469~tplv-resize:640:0.png,1083,7.98,9.78,比亚迪,222,小型SUV,纯电动,2023.05,3.38,3.55,3.18,3.56,3.16,3.36,3.33,3.50,"['动力十足（27）', '整体空间出色（11）', '续航表现优秀（10）', '动力响应灵敏（10）', '驾驶体验良好（7）', '配置丰富（6）', '动力输出平顺（5）', '车机科技感强（4）', '配置实用（4）', '续航满足通勤（6）', '空间中规中矩（5）', '后排中规中矩（3）', '后备厢空间小（15）', '空间局促（13）', '内饰材质较差（7）', '储物空间较少（7）', '后排空间小（7）', '隔音差（6）', '胎噪大（6）', '续航表现较差（6）', '内饰用料普通（4）', '有异响（4）', '配置鸡肋（4）', '悬架跳动明显（3）']"
广汽传祺,影酷,https://p9-dcd.byteimg.com/img/motor-mis-img/fb916563d977a0dcf0ca3a200e4eda73~tplv-resize:640:0.png,1074,9.98,13.98,广汽乘用车,223,紧凑型SUV,汽油,2022.09,3.72,4.14,3.70,3.79,3.86,3.54,3.43,3.54,"['整体空间出色（25）', '动力十足（20）', '驾驶体验良好（16）', '配置丰富（13）', '动力响应灵敏（13）', '车机操作流畅（11）', '配置实用（11）', '油耗低（10）', '动力输出平顺（10）', '后排空间大（9）', '外观时尚（8）', '后排地台平整（6）', '隔音差（6）', '胎噪大（5）', '油耗高（5）', '后备厢空间小（3）', '动力响应不灵敏（3）', '变速箱换挡顿挫（2）', '新车异味较大（2）', '有异响（2）', '配置鸡肋（2）', '动力不足（2）', '底盘调校偏软（2）', '后排空间小（1）']"
别克,世纪,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c5b214e5d3fa4fa89c233743b464e318~tplv-resize:640:0.png,1071,46.98,68.98,上汽通用别克,224,中大型MPV,48V轻混系统,2023.08,4.08,4.15,4.22,4.19,4.46,4.17,3.59,3.77,"['外观大气（4）', '静谧性强（3）', '乘坐感受还可以（3）', '车机操作流畅（3）', '内饰质感不错（2）', '配置丰富（2）', '配置实用（2）', '内饰豪华（1）', '储物空间合理（1）', '后排空间大（1）', '前排乘坐舒适（1）', '整体空间出色（1）', '隐私性好（1）', '内饰好看（1）', '尾部好看（1）', '外观时尚（1）', '车机科技感强（1）', '音响品质好（1）', '动力十足（1）', '发动机噪声偏大（1）', '油耗高（1）', '有异响（1）', '小毛病多（1）', '配置鸡肋（1）']"
吉利汽车,缤瑞,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9ce764ca8f1a48a0890408952f1ad593~tplv-resize:640:0.png,1049,7.48,9.48,吉利汽车,225,紧凑型车,汽油,2023.08,3.48,3.89,3.55,3.42,3.18,3.41,3.43,3.46,"['动力十足（192）', '动力响应灵敏（57）', '整体空间出色（51）', '油耗低（44）', '操控出色（41）', '后备厢空间大（39）', '配置丰富（39）', '外观时尚（37）', '乘坐感受还可以（32）', '内饰好看（30）', '驾驶体验良好（30）', '动力中规中矩（32）', '隔音差（43）', '胎噪大（43）', '有异响（34）', '油耗高（33）', '变速箱换挡顿挫（20）', '后排空间小（18）', '动力响应不灵敏（18）', '动力不足（17）', '悬挂表现不理想（14）', '底盘表现不理想（14）', '空间局促（12）', '内饰材质较差（7）']"
奇瑞新能源,小蚂蚁,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c582d200e0fe44c7b1b5f3b6134c8849~tplv-resize:640:0.png,1020,5.99,9.3,奇瑞新能源,226,微型车,纯电动,2023.10,3.17,3.82,3.15,3.15,2.98,3.01,3.06,3.01,"['续航表现优秀（28）', '动力十足（13）', '操控出色（11）', '外观时尚（10）', '配置丰富（10）', '驾驶体验良好（10）', '动力响应灵敏（8）', '整体空间出色（7）', '充电时间较短（6）', '乘坐感受还可以（6）', '内饰好看（5）', '动力中规中矩（8）', '空间局促（14）', '悬挂表现不理想（10）', '有异响（7）', '乘坐感受比较差（6）', '小毛病多（6）', '配置鸡肋（6）', '内饰材质较差（5）', '后备厢空间小（5）', '后排空间小（5）', '配置低（5）', '动力不足（5）', '隔音差（4）']"
荣威,荣威RX5,https://p3-dcd.byteimg.com/img/motor-mis-img/50e4ec0931df36a7ac8c841a023e5a60~tplv-resize:640:0.png,1012,8.19,14.09,上汽集团,227,紧凑型SUV,汽油,2022.08,3.70,3.94,3.75,3.69,3.83,3.59,3.51,3.59,"['整体空间出色（155）', '动力十足（97）', '乘坐感受还可以（52）', '后排空间大（46）', '配置丰富（40）', '内饰质感不错（37）', '后备厢空间大（36）', '油耗低（32）', '动力输出平顺（31）', '内饰好看（29）', '动力响应灵敏（26）', '驾驶体验良好（25）', '有异响（36）', '油耗高（29）', '变速箱换挡顿挫（24）', '隔音差（18）', '动力响应不灵敏（15）', '风噪大（13）', '胎噪大（13）', '新车异味较大（10）', '后备厢空间小（8）', '动力不足（8）', '悬挂表现不理想（7）', '乘坐感受比较差（7）']"
凯迪拉克,凯迪拉克XT5,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/34121f151dfa4523a4d827d0d3ea7a3e~tplv-resize:640:0.png,1010,25.27,33.97,上汽通用凯迪拉克,228,中型SUV,48V轻混系统,2023.09,4.00,4.42,3.40,4.00,4.10,4.02,4.01,4.03,"['整体空间出色（167）', '动力十足（155）', '静谧性强（107）', '配置丰富（74）', '后备厢空间大（63）', '乘坐感受还可以（55）', '内饰质感不错（52）', '后排地台平整（51）', '外观大气（49）', '动力响应灵敏（48）', '驾驶体验良好（36）', '音响品质好（35）', '动力响应不灵敏（73）', '有异响（60）', '油耗高（36）', '变速箱换挡顿挫（22）', '刹车表现较差（22）', '内饰设计一般（12）', '新车异味较大（10）', '后排空间小（9）', '城市油耗高（9）', '动力不足（9）', '整体配置一般（7）', '内饰材质较差（6）']"
本田,冠道,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/fc979e09cc8f450c9a1dceb57d57ec05~tplv-resize:640:0.png,1005,20.78,29.78,广汽本田,229,中型SUV,汽油,2023.08,3.80,4.14,3.60,3.37,4.46,3.68,3.65,3.71,"['整体空间出色（174）', '动力十足（114）', '后排空间大（82）', '静谧性强（54）', '乘坐感受还可以（54）', '内饰质感不错（32）', '配置丰富（27）', '操控出色（27）', '外观大气（26）', '动力输出平顺（25）', '后排地台平整（22）', '动力中规中矩（24）', '动力响应不灵敏（29）', '配置低（28）', '油耗高（23）', '动力不足（17）', '有异响（10）', '变速箱换挡顿挫（8）', '漆面薄（8）', '发动机噪音明显（8）', '乘坐感受比较差（7）', '内饰材质较差（6）', '后备厢空间小（6）', '配置鸡肋（6）']"
林肯,冒险家,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/9d39599a71b34b279c96d02bff066c3d~tplv-resize:640:0.png,947,21.58,32.58,长安林肯,230,紧凑型SUV,汽油,2024.03,3.92,4.21,3.98,3.98,3.61,3.86,3.85,3.95,"['动力十足（311）', '静谧性强（199）', '整体空间出色（167）', '配置丰富（161）', '内饰质感不错（79）', '内饰好看（74）', '乘坐感受还可以（59）', '动力响应灵敏（55）', '外观大气（50）', '驾驶体验良好（50）', '配置实用（45）', '操控出色（40）', '后备厢空间小（137）', '有异响（75）', '油耗高（56）', '刹车表现较差（36）', '变速箱换挡顿挫（35）', '乘坐感受比较差（29）', '配置鸡肋（23）', '后排空间小（15）', '隔音差（14）', '空间局促（13）', '风噪大（10）', '动力响应不灵敏（10）']"
比亚迪,秦EV,https://p3-dcd.byteimg.com/img/motor-mis-img/1c7a3356986a77510a0b53855fb5a868~tplv-resize:640:0.png,923,14.58,15.98,比亚迪,231,紧凑型车,纯电动,2021.05,3.63,3.52,3.64,3.67,3.86,3.53,3.61,3.55,"['续航表现优秀（5）', '充电时间较短（4）', '配置丰富（3）', '整体空间出色（2）', '动力十足（2）', '动力响应灵敏（2）', '驾驶体验良好（2）', '操控出色（2）', '悬架舒适性强（1）', '续航满足通勤（3）', '外观中规中矩（2）', '空间中规中矩（1）', '隔音差（3）', '有异响（3）', '风噪大（2）', '新车异味较大（2）', '动力不足（2）', '后备厢空间小（1）', '空间局促（1）', '离地间隙较差（1）', '发动机噪声偏大（1）', '悬挂表现不理想（1）', '配置低（1）', '整体配置一般（1）']"
福特,探险者,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/31302546ff654c8cb31296e9b85fe510~tplv-resize:640:0.png,909,30.98,39.98,长安福特,232,中大型SUV,汽油,2022.09,3.99,4.16,3.78,3.88,4.16,4.03,3.92,4.01,"['动力十足（251）', '整体空间出色（220）', '配置丰富（128）', '操控出色（113）', '驾驶体验良好（75）', '外观大气（73）', '乘坐感受还可以（63）', '底盘调校好（52）', '动力响应灵敏（44）', '油耗低（37）', '配置实用（37）', '内饰质感不错（32）', '油耗高（39）', '变速箱换挡顿挫（31）', '有异响（25）', '乘坐感受比较差（24）', '配置鸡肋（22）', '第三排狭小（19）', '隔音差（18）', '发动机噪音明显（17）', '风噪大（16）', '动力响应不灵敏（16）', '内饰材质较差（11）', '动力不足（11）']"
AITO,问界M5,https://p3-dcd.byteimg.com/img/motor-mis-img/87fe46f305be3e4a5b66508782f24e81~tplv-resize:640:0.png,906,24.98,33.18,赛力斯汽车,233,中型SUV,增程式,2023.07,3.93,3.85,3.99,4.09,3.70,3.93,3.92,4.02,"['动力十足（144）', '驾驶体验良好（96）', '车机操作流畅（75）', '底盘调校好（73）', '配置实用（70）', '整体空间出色（67）', '配置丰富（61）', '静谧性强（57）', '内饰好看（56）', '内饰质感不错（54）', '操控出色（52）', '音响品质好（50）', '储物空间较少（62）', '后备厢空间小（31）', '风噪大（23）', '有异响（19）', '续航表现较差（18）', '配置鸡肋（18）', '空间局促（10）', '底盘调校偏软（10）', '后排空间小（9）', '胎噪大（9）', '底盘表现不理想（9）', '乘坐感受比较差（7）']"
长安,锐程PLUS,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/6de734d6685c494daee1c10272206263~tplv-resize:640:0.png,906,7.99,10.29,长安汽车,234,紧凑型车,汽油,2022.09,3.65,3.93,3.62,3.64,3.88,3.50,3.48,3.49,"['整体空间出色（69）', '动力十足（63）', '乘坐感受还可以（31）', '配置丰富（26）', '动力响应灵敏（19）', '配置实用（16）', '驾驶体验良好（15）', '内饰好看（12）', '后备厢空间大（11）', '后排空间大（10）', '油耗低（9）', '车机操作流畅（7）', '胎噪大（37）', '动力响应不灵敏（11）', '隔音差（8）', '有异响（8）', '配置鸡肋（6）', '变速箱换挡顿挫（5）', '油耗高（5）', '内饰材质较差（4）', '风噪大（4）', '城市油耗高（4）', '新车异味较大（4）', '动力不足（4）']"
长安,长安UNI-K,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/458c4ef6b652476e8519de66e0912a74~tplv-resize:640:0.png,905,12.99,15.99,长安汽车,235,中型SUV,汽油,2023.11,3.79,4.16,3.87,3.60,4.12,3.61,3.59,3.61,"['整体空间出色（212）', '动力十足（147）', '乘坐感受还可以（103）', '后排空间大（83）', '配置丰富（78）', '外观时尚（54）', '内饰质感不错（42）', '驾驶体验良好（39）', '内饰好看（38）', '动力输出平顺（36）', '静谧性强（35）', '外观大气（34）', '油耗高（36）', '后备厢空间小（25）', '底盘调校偏软（21）', '有异响（19）', '变速箱换挡顿挫（16）', '胎噪大（15）', '动力响应不灵敏（10）', '配置鸡肋（9）', '刹车表现较差（9）', '隔音差（8）', '悬挂表现不理想（7）', '底盘表现不理想（7）']"
路虎,揽胜极光,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f6f3c888d1094dbeb62f6472ceb0ca3a~tplv-resize:640:0.png,901,24.28,28.98,奇瑞捷豹路虎,236,中型SUV,48V轻混系统,2023.03,3.90,4.75,4.42,3.64,3.78,3.57,3.57,3.57,"['动力十足（68）', '后排空间大（31）', '外观拉风（27）', '整体空间出色（25）', '内饰豪华（24）', '内饰质感不错（24）', '外观时尚（20）', '外观耐看（19）', '配置丰富（19）', '静谧性强（18）', '内饰好看（18）', '车机科技感强（17）', '后备厢空间小（35）', '油耗高（26）', '后排空间小（25）', '变速箱换挡顿挫（12）', '空间局促（11）', '有异响（9）', '车机卡顿严重（9）', '动力响应不灵敏（6）', '乘坐感受比较差（5）', '操控感较差（5）', '胎噪大（4）', '悬挂表现不理想（4）']"
奔驰,奔驰GLA,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/f36cf470eaf44e66856e6e3c3132898b~tplv-resize:640:0.png,900,19.78,25.69,北京奔驰,237,紧凑型SUV,汽油,2023.11,3.80,4.09,3.94,3.61,3.49,3.89,3.79,3.80,"['动力十足（25）', '内饰豪华（19）', '整体空间出色（18）', '外观时尚（18）', '内饰好看（16）', '车机科技感强（16）', '内饰质感不错（15）', '外观耐看（14）', '操控出色（13）', '外观拉风（12）', '配置丰富（12）', '动力中规中矩（17）', '空间局促（17）', '后排空间小（13）', '动力不足（12）', '变速箱换挡顿挫（9）', '后备厢空间小（6）', '悬挂表现不理想（6）', '有异响（6）', '后排地台隆起（5）', '隔音差（5）', '悬架跳动明显（4）', '乘坐感受比较差（4）', '新车异味较大（4）']"
沃尔沃,沃尔沃S60,https://p3-dcd.byteimg.com/img/motor-mis-img/917e910a69010277adf7b04033758613~tplv-resize:640:0.png,890,23.59,31.39,沃尔沃亚太,238,中型车,48V轻混系统,2023.07,4.04,4.48,3.96,3.86,3.64,4.09,4.13,4.13,"['动力十足（354）', '操控出色（144）', '驾驶体验良好（128）', '动力响应灵敏（116）', '整体空间出色（105）', '内饰好看（104）', '油耗低（100）', '配置实用（99）', '乘坐感受还可以（92）', '配置丰富（82）', '底盘调校好（82）', '内饰质感不错（80）', '后排地台隆起（98）', '后排空间小（46）', '后备厢空间小（40）', '油耗高（38）', '有异响（36）', '配置鸡肋（34）', '隔音差（30）', '空间局促（26）', '动力响应不灵敏（25）', '胎噪大（23）', '城市油耗高（17）', '乘坐感受比较差（14）']"
本田,艾力绅,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/d874253ddcab4fbeac2e52354f3d9e62~tplv-resize:640:0.png,870,23.48,28.68,东风本田,239,中型MPV,油电混合,2023.07,3.91,4.07,3.88,3.71,4.22,3.91,3.79,3.81,"['整体空间出色（65）', '油耗低（47）', '乘坐感受还可以（25）', '动力十足（23）', '动力输出平顺（21）', '静谧性强（13）', '内饰质感不错（10）', '车机科技感强（10）', '动力响应灵敏（10）', '外观大气（9）', '后排空间大（8）', '配置丰富（8）', '隔音差（23）', '后备厢空间小（10）', '有异响（10）', '动力不足（10）', '漆面薄（8）', '配置低（8）', '风噪大（6）', '悬架跳动明显（6）', '车机功能简单（6）', '离地间隙较差（4）', '乘坐感受比较差（4）', '发动机噪音明显（4）']"
别克,君越,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/d46a7ee58b8a41ac8a6872614bd23172~tplv-resize:640:0.png,868,15.49,22.98,上汽通用别克,240,中型车,汽油,2023.05,3.93,4.30,3.65,3.55,4.24,3.93,3.93,3.95,"['动力十足（312）', '整体空间出色（290）', '静谧性强（170）', '乘坐感受还可以（133）', '配置丰富（93）', '后备厢空间大（84）', '动力响应灵敏（77）', '内饰质感不错（72）', '后排空间大（70）', '外观大气（64）', '驾驶体验良好（57）', '油耗低（54）', '油耗高（62）', '变速箱换挡顿挫（41）', '有异响（39）', '新车异味较大（26）', '车机卡顿严重（24）', '城市油耗高（23）', '动力响应不灵敏（22）', '配置鸡肋（18）', '刹车表现较差（16）', '发动机噪声偏大（14）', '漆面薄（14）', '胎噪大（13）']"
小鹏汽车,小鹏G9,https://p3-dcd.byteimg.com/img/motor-mis-img/57c7fd76817fb6148dce372c42acc18c~tplv-resize:640:0.png,861,25.39,35.49,小鹏汽车,241,中大型SUV,纯电动,2023.09,4.06,4.13,4.10,4.14,4.04,4.14,3.83,4.08,"['驾驶体验良好（57）', '续航表现优秀（48）', '动力十足（46）', '配置实用（45）', '整体空间出色（40）', '充电时间较短（38）', '音响品质好（32）', '乘坐感受还可以（30）', '底盘调校好（25）', '内饰质感不错（24）', '操控出色（22）', '内饰好看（21）', '后排空间小（8）', '配置鸡肋（8）', '乘坐感受比较差（4）', '刹车表现较差（4）', '续航表现较差（3）', '有异响（3）', '小毛病多（3）', '空间局促（2）', '风噪大（2）', '新车异味较大（2）', '车机卡顿严重（2）', '配置低（2）']"
SRM鑫源,金海狮,https://p9-dcd.byteimg.com/img/motor-mis-img/420edba187de7d68b797455324ccd5af~tplv-resize:640:0.png,861,6.09,10.59,鑫源汽车,242,中型MPV,汽油,2023.09,-,-,-,-,-,-,-,-,"['刹车表现好（2）', '整体空间出色（1）', '乘坐感受还可以（1）', '油耗低（1）', '动力十足（1）', '转向手感出色（1）', '驾驶体验良好（1）', '发动机噪声偏大（1）', '配置低（1）']"
小鹏汽车,小鹏P7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/008ce8adb1ad4b24acfb8fade865172a~tplv-resize:640:0.png,836,20.39,28.49,小鹏汽车,243,中型车,纯电动,2023.11,3.94,4.62,4.01,3.94,3.51,3.82,3.84,3.87,"['动力十足（264）', '配置实用（120）', '续航表现优秀（114）', '外观时尚（114）', '驾驶体验良好（97）', '动力响应灵敏（84）', '配置丰富（78）', '音响品质好（77）', '操控出色（76）', '内饰好看（65）', '外观拉风（65）', '车机操作流畅（62）', '后排空间小（92）', '续航表现较差（53）', '有异响（48）', '乘坐感受比较差（34）', '空间局促（26）', '离地间隙较差（22）', '配置鸡肋（22）', '后备厢空间小（13）', '悬挂表现不理想（12）', '底盘调校偏软（12）', '隔音差（11）', '储物空间较少（9）']"
红旗,红旗H6,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/5f5b06d03ef847f7a958927ccd791263~tplv-resize:640:0.png,823,17.28,21.98,一汽红旗,244,中型车,汽油,2023.04,3.88,4.51,4.15,3.96,3.86,3.59,3.52,3.59,"['动力十足（16）', '外观时尚（9）', '整体空间出色（6）', '内饰好看（5）', '外观大气（4）', '动力响应灵敏（4）', '内饰质感不错（3）', '后备厢空间大（3）', '配置丰富（3）', '外观拉风（2）', '音响品质好（2）', '刹车表现好（2）', '风噪大（3）', '车机卡顿严重（2）', '车机功能简单（2）', '配置鸡肋（2）', '动力响应迟滞（2）', '胎噪大（1）', '乘坐感受比较差（1）', '有异响（1）', '小毛病多（1）', '主动安全不好用（1）', '售后态度差（1）', '故障率高（1）']"
日产,劲客,https://p3-dcd.byteimg.com/img/motor-mis-img/504fb3220f62bbc899bbe7bdbdb15d0a~tplv-resize:640:0.png,806,8.98,10.38,东风日产,245,小型SUV,汽油,2023.07,3.54,3.76,3.47,3.41,3.48,3.65,3.56,3.48,"['油耗低（43）', '整体空间出色（25）', '操控出色（20）', '动力十足（17）', '配置丰富（14）', '乘坐感受还可以（13）', '动力输出平顺（12）', '外观时尚（11）', '后备厢空间大（9）', '驾驶体验良好（9）', '动力中规中矩（22）', '空间中规中矩（11）', '隔音差（15）', '后排空间小（12）', '动力不足（12）', '整体配置一般（8）', '空间局促（7）', '内饰材质较差（6）', '悬架跳动明显（6）', '后排地台隆起（5）', '新车异味较大（5）', '配置低（5）', '操控感较差（5）', '后备厢空间小（4）']"
智界,智界S7,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/0e17f8fdf5994a98aab29bf74279e0bf~tplv-resize:640:0.png,794,24.98,34.98,智界汽车,246,中大型车,纯电动,2023.11,-,-,-,-,-,-,-,-,"['整体空间出色（10）', '操控出色（8）', '动力十足（6）', '后排空间大（5）', '配置实用（5）', '外观大气（4）', '人机工程不错（4）', '配置丰富（4）', '驾驶体验良好（4）', '乘坐感受还可以（3）', '内饰质感不错（2）', '尾部好看（2）', '外观时尚（2）', '动力输出平顺（2）', '转向手感出色（2）', '刹车表现好（2）', '内饰豪华（1）', '储物空间合理（1）', '后备厢空间大（1）', '悬架支撑性强（1）', '内饰好看（1）', '后排空间小（1）', '风噪大（1）', '配置鸡肋（1）']"
启辰,启辰大V DD-i超混动,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/9d1e245dc33446edb0cd4bd7bd7ae3c0~tplv-resize:640:0.png,792,9.9,13.99,东风日产,247,紧凑型SUV,插电式混合动力,2023.07,3.79,4.23,3.83,3.70,3.93,3.59,3.63,3.65,"['动力十足（11）', '整体空间出色（9）', '外观时尚（7）', '驾驶体验良好（4）', '操控出色（4）', '乘坐感受还可以（3）', '配置实用（3）', '油耗低（2）', '外观大气（2）', '后备厢空间大（1）', '后排空间大（1）', '静谧性强（1）', '变速箱换挡顺畅（1）', '配置鸡肋（8）', '有异响（3）', '隔音差（2）', '悬挂表现不理想（2）', '发动机噪音明显（2）', '维修费用较高（1）', '续航表现较差（1）', '油耗高（1）', '新车异味较大（1）', '主动安全不好用（1）', '底盘表现不理想（1）']"
奇瑞,瑞虎3x,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/824cad6766644142b83d4b33b9a3e824~tplv-resize:640:0.png,790,5.09,7.99,奇瑞汽车,248,小型SUV,汽油,2023.08,3.21,3.72,3.21,2.99,3.22,3.06,3.14,3.14,"['配置丰富（17）', '内饰质感不错（7）', '整体空间出色（7）', '外观时尚（6）', '后备厢空间大（5）', '外观耐看（5）', '动力输出平顺（5）', '驾驶体验良好（5）', '乘坐感受还可以（4）', '外观大气（4）', '动力十足（4）', '动力中规中矩（7）', '有异响（10）', '隔音差（8）', '动力不足（7）', '空间局促（5）', '底盘表现不理想（5）', '后排空间小（4）', '风噪大（4）', '动力响应不灵敏（4）', '后备厢空间小（3）', '油耗高（3）', '内饰材质较差（2）', '小毛病多（2）']"
宝骏,悦也,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/89571c98d16249bfa17a9e614ecedea0~tplv-resize:640:0.png,788,7.98,8.98,上汽通用五菱,249,小型SUV,纯电动,2023.05,3.44,4.42,3.64,3.79,3.04,3.06,3.04,3.12,"['外观时尚（9）', '内饰质感不错（4）', '整体空间出色（4）', '续航表现优秀（4）', '配置丰富（4）', '配置实用（4）', '操控出色（3）', '乘坐感受还可以（2）', '内饰好看（2）', '改装潜力大（2）', '动力十足（2）', '前排乘坐舒适（1）', '空间中规中矩（1）', '风噪大（2）', '悬挂表现不理想（2）', '人机工程较差（2）', '底盘表现不理想（2）', '储物空间较少（1）', '后备厢空间小（1）', '隔音差（1）', '续航表现较差（1）', '辅助驾驶功能较少（1）', '配置鸡肋（1）', '动力不足（1）']"
仰望,仰望U8,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6ab6732babb34e30b5e63c41a3eb5b08~tplv-resize:640:0.png,780,109.8,109.8,仰望,250,大型SUV,增程式,2023.09,-,-,-,-,-,-,-,-,"['外观大气（5）', '配置丰富（3）', '动力十足（3）', '驾驶体验良好（3）', '内饰豪华（2）', '整体空间出色（2）', '静谧性强（2）', '动力响应灵敏（2）', '内饰质感不错（1）', '乘坐感受还可以（1）', '续航表现优秀（1）', '内饰好看（1）', '越野性能强悍（1）', '音响品质好（1）', '人机工程不错（1）', '动力输出平顺（1）', '音响品质一般（1）', '底盘表现不理想（1）']"
丰田,丰田C-HR,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/b0e1fef05cbb4a33be7c024e82deae95~tplv-resize:640:0.png,780,11.98,15.98,广汽丰田,251,小型SUV,汽油,2023.03,3.59,4.31,3.19,3.34,2.86,3.75,3.87,3.80,"['动力十足（45）', '操控出色（44）', '油耗低（41）', '驾驶体验良好（24）', '动力输出平顺（23）', '外观时尚（21）', '配置丰富（21）', '乘坐感受还可以（20）', '动力响应灵敏（19）', '底盘调校好（16）', '动力中规中矩（19）', '空间中规中矩（15）', '后排空间小（32）', '后备厢空间小（21）', '空间局促（18）', '内饰材质较差（13）', '有异响（11）', '动力不足（8）', '隔音差（6）', '风噪大（6）', '配置低（6）', '动力响应不灵敏（6）', '胎噪大（5）', '车机功能简单（5）']"
吉利几何,帝豪EV,https://p9-dcd.byteimg.com/img/motor-mis-img/0fd8b1fa3b9415afad38741c159dd3e5~tplv-resize:640:0.png,775,14.38,15.38,吉利几何,252,紧凑型车,纯电动,2022.08,3.62,3.88,3.80,3.28,3.51,3.59,3.59,3.65,"['动力十足（8）', '整体空间出色（6）', '操控出色（4）', '续航表现优秀（3）', '内饰质感不错（2）', '乘坐感受还可以（2）', '后备厢空间大（1）', '静谧性强（1）', '悬架舒适性强（1）', '保养费用低（1）', '尾部好看（1）', '外观大气（1）', '续航满足通勤（3）', '空间中规中矩（1）', '静谧性一般（1）', '后排空间小（2）', '胎噪大（2）', '音响品质较差（2）', '配置低（2）', '空间局促（1）', '乘坐感受比较差（1）', '续航表现较差（1）', '车机设计传统（1）', '底盘调校偏软（1）']"
SWM斯威汽车,斯威G05,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c925af638a1c4f7fb547993f1c3de73e~tplv-resize:640:0.png,771,8.69,12.98,SWM斯威汽车,253,中型SUV,汽油,2023.01,3.58,4.07,3.38,3.36,3.98,3.67,3.31,3.27,"['整体空间出色（9）', '动力十足（7）', '油耗低（4）', '操控出色（4）', '乘坐感受还可以（2）', '天窗够大（2）', '内饰质感不错（1）', '储物空间合理（1）', '后备厢空间大（1）', '第三排够用（1）', '后排空间大（1）', '静谧性强（1）', '离地间隙表现好（1）', '悬架舒适性强（1）', '高速油耗较低（1）', '动力中规中矩（2）', '后排中规中矩（1）', '油耗高（3）', '第三排狭小（2）', '有异响（2）', '后排地台隆起（1）', '变速箱换挡顿挫（1）', '故障率高（1）', '动力响应迟滞（1）']"
